"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YGL082W_sn3587" -0.8466 0.18505 0.11125 0.0510000000000002 -0.5144 0.22335 0.4025 0.6543 -0.07595 -0.8471 0.39455 0.37035 0.83645 0.7477 0.40825 -0.88355 -0.66295 0.2039 0.17995 0.4951 0.94275 0.0406500000000001 -0.06855 -0.2436 0.0427500000000001 0.318 0.92785 -0.99855 0.531 0.61275 -0.1084 -0.3028 -0.8617 -0.3144 -0.38935 0.06925 -0.3527 0.96815 -0.4712 -0.72805 0.1189 0.9506 0.0144 0.4396 0.4589 0.71815 0.06795 -0.51475 -0.14135 0.20815 0.0494000000000001 0.9251 0.0305500000000001 0.1576 -0.54615 0.93475 -0.85965 -0.9718 -0.43335 0.1389 -0.8493 -0.9779 -0.2335 -0.72535 0.9657 0.40225 -0.19955 -0.14145 -0.8076 0.40895 -0.51625 0.0589500000000001 -0.97735 0.5565 -0.9448 -0.0509499999999999 0.6122 -0.125 -0.22095 -0.2932 -0.82885 -0.58995 -0.74795 -0.19865 -0.45815 -0.0308999999999999 -0.401 -0.1549 -0.7212 -0.4962 0.33855 -0.29865 0.57135 -0.0416 -0.1241 0.87955 -0.17205 -0.14615 0.6989 -0.25695 -0.78415 0.14135 -0.94465 -0.2659 -0.74945 -0.67715 0.17385 -0.1496 -0.0914499999999999 0.6631 -0.83345 0.1344 -0.5424 0.89645 0.7214 0.3686 0.75605 -0.7074 -0.36245 0.4889 -0.29415 0.68925 -0.59625 -0.8756 -0.7042 0.6744 -0.1835 -0.43105 0.7341 -0.37265 -0.98705 0.20605 0.3793 0.9366 -0.39415 -0.61355 -0.44695 0.6384 0.38415 -0.28365 0.0341 0.594 -0.134 -0.8922 -0.8574 0.6261 0.92565 -0.8303 0.0577000000000001 -0.84525 0.4302 0.3299 0.07135 0.92705 0.42315 0.1341 0.56215 -0.7381 0.9898 0.26705 -0.732 -0.5771 0.13205 -0.1196 -0.5635 0.0802500000000002 0.16565 0.1009 -0.36185 -0.13975 -0.78225 -0.16245 0.8439 -0.07095 0.0242500000000001 -0.7683 0.2911 0.43605 0.4633 -0.3223 0.77445 -0.91635 -0.2783 0.39765 0.5285 0.6642 -0.17945 -0.51655 -0.0478499999999999 -0.95945 -0.1239 0.7467 -0.805 0.121 -0.0572499999999999 -0.5144 0.38185 -0.0753999999999999 0.68235 -0.11595
"YNL270C_sn2342" -0.2635 -0.7927 0.4224 -0.3855 -0.9466 0.27705 -0.64925 -0.8701 -0.42405 -0.8204 0.6563 0.3443 -0.8283 -0.1423 0.94885 -0.9061 -0.98875 -0.68455 0.49025 -0.0228999999999999 0.21235 -0.82535 -0.99555 0.0365 0.7765 0.89975 -0.0763999999999999 -0.4292 -0.30645 0.6119 0.63615 0.59765 -0.65885 0.80975 -0.89525 0.26915 -0.12155 0.5109 -0.6635 -0.7925 -0.7678 0.88325 -0.54505 0.95435 -0.86295 -0.3255 -0.7665 -0.9165 0.0575000000000001 -0.02445 -0.8425 0.3039 0.0685 -0.21245 0.35245 -0.19 0.50845 -0.89685 0.09155 0.2146 0.35885 -0.30625 0.49215 0.6016 0.37345 -0.849 0.1519 0.2704 0.8439 0.9089 0.9631 0.95525 -0.4534 0.8197 0.84585 -0.95815 0.50195 -0.51205 0.6884 0.20165 -0.55215 -0.1146 0.0242 -0.56145 -0.50495 -0.93475 -0.9319 0.79515 0.14285 -0.42095 0.0349000000000002 0.75555 -0.98995 0.8114 -0.1687 0.8343 0.86985 -0.71075 0.0668500000000001 -0.1307 -0.42985 -0.0798 -0.54895 -0.0764499999999999 -0.7569 0.21775 0.42055 0.0081 0.7501 0.96355 -0.0485 0.91315 -0.9495 0.0223 -0.94745 0.4251 -0.74625 -0.71505 -0.14475 -0.02135 -0.7481 -0.5747 -0.27665 -0.66705 0.38995 -0.29665 -0.30525 -0.4038 0.5586 -0.22625 0.6019 0.45425 -0.6404 -0.4448 0.099 0.22275 0.38445 0.2937 -0.8992 0.2755 0.08375 0.3172 0.10205 -0.6749 0.90515 0.86225 -0.00269999999999992 0.3951 -0.5241 -0.8814 0.29725 0.30665 -0.4454 -0.3319 -0.1775 -0.0891999999999999 0.5548 0.9521 0.81465 0.60435 0.78775 -0.12515 -0.4917 0.70965 0.12335 -0.13625 -0.6511 -0.44635 -0.34945 0.6415 -0.92815 -0.6335 0.14275 -0.9821 0.71945 -0.27905 -0.8503 0.0782 -0.39695 0.6662 0.42445 0.15365 -0.9803 0.9138 -0.07595 0.01095 -0.7898 -0.9225 -0.47545 -0.0918 -0.34235 -0.55095 -0.181 0.64755 -0.8015 -0.9745 0.47395 -0.66445 -0.4321 0.6793
"YJR061W_sn3263" -0.50185 0.18605 0.33755 0.31455 0.82735 -0.66365 0.2512 -0.94875 -0.1261 -0.2908 0.95745 0.42175 0.5641 0.46225 0.55545 0.86125 -0.49875 0.27085 0.5026 -0.5735 -0.27715 -0.6488 0.992 -0.82525 0.5735 0.7989 0.71935 0.30895 0.3991 0.5777 -0.52665 0.24085 -0.61255 -0.3737 -0.6998 0.0238 0.39385 0.01935 0.86745 -0.8606 0.25345 0.66065 -0.77475 -0.0312 0.6944 0.00980000000000003 -0.99705 0.0128000000000001 -0.58465 0.6512 -0.1307 0.98485 0.7597 0.9386 0.59685 -0.90575 0.39345 -0.1111 0.1929 0.53195 -0.722 0.00295000000000001 0.53745 0.3445 0.37755 -0.85465 -0.0944499999999999 -0.09975 0.50605 -0.45555 -0.1412 -0.81525 0.59105 -0.77315 0.12215 0.7426 0.53865 0.50825 0.8658 -0.231 0.4918 -0.00774999999999992 -0.44475 -0.71305 0.5208 -0.38905 -0.94725 0.6515 -0.91265 -0.04035 -0.6012 -0.30565 -0.58875 0.7637 0.5236 0.07935 -0.56605 -0.9734 -0.2917 0.4396 0.7618 -0.15995 0.99205 0.30015 0.62545 0.70545 -0.03335 -0.2177 0.4548 0.6031 0.80875 -0.8834 0.51645 0.57625 0.25585 -0.9523 -0.70685 0.51335 0.39545 0.9666 0.7847 -0.6987 0.10065 0.60325 -0.89005 -0.2007 0.274 0.16325 -0.81425 0.59675 -0.2003 0.27475 0.19325 -0.22395 -0.17875 -0.4186 0.8353 -0.07885 0.00554999999999994 -0.46695 -0.9909 0.90135 0.168 -0.159 0.06365 -0.1442 -0.6464 0.9991 0.5766 0.71105 0.10435 -0.16225 -0.8534 0.0335000000000001 0.2449 0.80445 -0.90965 0.2912 0.7392 0.87305 0.6671 -0.9625 0.80815 0.7261 -0.44445 0.5116 -0.89035 0.88255 0.86285 -0.3452 0.28715 0.838 -0.44255 0.38905 -0.6474 -0.19215 -0.0526 0.80495 -0.6629 -0.2765 0.96915 -0.1641 -0.45425 0.8449 0.0909 -0.2196 -0.83915 -0.0220499999999999 0.11165 0.497 0.1441 0.3514 -0.2951 0.9926 0.0720499999999999 -0.7401 -0.32415 0.4954 -0.56605 -0.66615
"YJL163C_sn3257" -0.98905 0.42975 -0.8723 0.0771500000000001 -0.93935 -0.54235 -0.9109 0.76925 0.8795 0.72955 -0.44985 0.77585 0.16515 0.0768500000000001 -0.4206 0.9395 0.70915 0.20615 0.6482 0.541 -0.645 0.2521 0.2201 0.46805 0.58845 0.7341 -0.26685 0.9932 -0.61905 -0.87705 -0.4223 -0.88265 0.49485 -0.44845 -0.0773999999999999 -0.14425 -0.3868 -0.25695 0.252 -0.1817 0.36065 0.225 0.75815 -0.673 0.1853 0.0541 0.54985 0.4687 0.43115 -0.8478 -0.90405 -0.40295 0.139 -0.35015 0.1842 -0.1797 -0.2089 0.1626 0.78875 -0.5034 -0.1772 0.78005 0.11975 -0.6977 0.95745 0.22765 -0.7253 0.83525 0.29555 0.02285 -0.97095 -0.14305 -0.3616 0.8005 0.3838 0.1622 -0.3869 0.71915 -0.9758 -0.3961 -0.0506 -0.4512 0.9237 -0.35375 0.5311 -0.1979 0.84285 0.0927 -0.80725 0.05775 -0.31575 0.5259 0.08595 -0.7475 -0.94935 -0.17305 0.92775 0.0305 -0.6374 -0.4083 0.6568 -0.46835 -0.5927 0.0720499999999999 0.9532 -0.8957 0.8662 0.2581 -0.84555 -0.76515 -0.74345 0.3737 0.63515 0.80635 0.32135 -0.04835 0.45315 0.864 -0.56935 0.9002 -0.33765 -0.09265 0.6957 -0.2333 0.6811 -0.4655 -0.3634 0.6883 0.16655 0.4044 0.15615 -0.7722 -0.5288 0.0388500000000001 0.2986 -0.6859 0.9059 0.11615 0.0342500000000001 -0.88405 0.8426 0.59265 -0.2921 -0.35265 0.31365 -0.37865 0.62755 -0.7571 0.50455 -0.5402 0.04705 -0.6245 0.83955 -0.8174 -0.8805 0.83545 -0.14805 0.70755 0.0688 -0.89195 -0.5015 0.31865 0.79115 -0.8512 0.44175 0.18925 0.749 0.0791500000000001 -0.41225 0.88535 -0.5559 0.5931 0.86525 0.314 0.9283 0.8067 -0.51075 0.16635 0.53035 -0.9007 -0.1607 -0.3443 0.3477 -0.59195 -0.0431499999999999 0.0258 -0.87865 0.35855 -0.12125 0.7475 -0.659 -0.28345 -0.64045 0.48135 -0.3124 0.39675 -0.28205 -0.60555 -0.38405 -0.26315
"YDR169C_sn1705" 0.0766 0.52425 -0.64905 -0.9902 0.65045 -0.6154 -0.7577 0.6867 0.36645 -0.1183 0.22335 -0.88725 0.2958 -0.5019 0.1107 0.2574 -0.4352 0.5371 -0.397 0.7356 -0.9176 0.22595 0.6713 0.9734 0.15705 -0.38105 0.9141 -0.47705 -0.30385 0.7134 0.94495 -0.11825 -0.24335 -0.8094 0.0842000000000001 0.89915 -0.73 -0.94735 0.5459 -0.26215 0.62615 -0.3629 0.35595 0.95705 0.60585 0.868 0.1889 0.21985 -0.9237 0.9453 0.2223 -0.74295 -0.5947 -0.5245 0.20775 0.62505 -0.4337 -0.21475 0.0969500000000001 0.15695 0.9069 0.0581 -0.50975 0.71955 0.22255 -0.2193 -0.21985 0.1366 -0.75915 0.85215 0.25875 0.61275 -0.3796 -0.829 0.69815 0.93985 -0.0471999999999999 0.0885 0.93145 -0.47995 0.4898 0.31125 -0.6012 -0.31915 -0.3815 -0.0723499999999999 -0.9621 0.64355 -0.0854999999999999 0.66775 -0.7931 0.0553000000000001 0.6923 0.655 -0.8815 0.70655 -0.25045 0.5924 -0.1328 0.49065 0.9335 -0.2455 -0.1948 -0.36845 0.10825 -0.8677 -0.0612999999999999 0.1479 0.2999 -0.38485 0.70265 -0.8992 -0.1526 -0.4008 0.2005 0.76315 0.06755 0.32935 0.4719 0.42155 0.60975 0.26905 -0.46785 0.0706500000000001 0.525 0.6761 0.8965 0.58645 -0.55175 -0.2303 0.50205 0.43285 -0.8039 -0.08205 0.7752 0.9524 0.45235 0.67945 0.84565 0.27415 0.5542 0.88895 0.4726 0.7176 0.7306 0.31915 0.94615 -0.3759 -0.75365 -0.5064 0.20745 0.63005 0.7159 0.111 0.14395 -0.999 -0.3754 -0.0650999999999999 -0.368 -0.46535 0.528 -0.28805 -0.34755 0.8248 -0.68695 -0.3645 0.2786 0.3051 -0.65425 -0.8553 -0.32105 0.31665 0.36475 -0.1728 0.8209 0.91725 0.71335 -0.58725 0.00500000000000012 0.1174 0.1118 0.96965 0.87445 0.0640499999999999 -0.1761 -0.9044 0.6203 -0.1618 -0.0813999999999999 -0.5131 0.6343 0.56295 0.6823 -0.65975 0.11285 -0.41765 0.98305 0.43425 0.74845 -0.7975
"YDL227C+YOL017W" 0.01305 -0.86095 0.69245 0.97195 -0.10665 -0.61025 0.69395 0.98675 0.8966 0.5107 0.84185 -0.7081 0.8917 -0.60955 0.94825 0.9102 0.06185 -0.0207999999999999 -0.70855 0.846 -0.1916 0.9911 0.36225 0.73315 0.2365 0.3075 -0.1407 -0.23575 -0.96375 -0.5305 0.212 -0.5185 0.276 -0.7836 0.9831 -0.8866 -0.4723 -0.55315 0.41275 -0.26685 0.0592000000000001 -0.5382 0.1525 0.3514 -0.3563 -0.98615 0.5647 0.6382 0.72515 0.3624 0.25515 0.7305 -0.17675 -0.6432 -0.4527 0.73245 0.6711 0.3145 -0.55665 0.04705 0.16595 0.1184 -0.86385 0.1909 0.6848 -0.6968 -0.95465 0.83815 0.0202500000000001 -0.2133 -0.44975 -0.122 0.6633 -0.14825 0.000499999999999945 -0.51345 -0.9713 -0.74465 -0.7122 0.42995 -0.55735 0.96955 -0.61105 -0.03265 -0.49835 0.08545 -0.5335 0.6695 -0.71785 0.845 -0.55655 0.81305 -0.32575 -0.0221 0.75995 -0.48265 0.1125 0.0716000000000001 0.31245 0.23125 -0.8912 -0.49865 0.292 0.88845 0.87955 -0.7243 0.70005 0.40025 -0.44525 0.44235 -0.56445 -0.5346 0.7543 0.2316 0.67155 0.0422 -0.1124 0.6872 -0.26695 0.4605 -0.47105 0.4747 0.63705 -0.95215 0.2746 0.75085 0.35685 -0.66485 0.50345 0.9207 0.76115 -0.57245 0.61085 -0.1297 0.33235 -0.31605 0.552 -0.50845 -0.29815 0.97425 0.97105 -0.29925 0.86165 0.98275 0.76805 0.077 -0.8761 0.40315 -0.66785 0.1013 -0.679 -0.47365 -0.6582 0.18735 -0.8223 0.89635 0.6256 -0.61505 -0.51075 -0.00109999999999999 -0.3732 0.3531 0.9085 -0.60005 -0.2366 0.74575 -0.40715 0.33975 -0.954 -0.6552 -0.95995 -0.45005 0.7443 0.75055 -0.52405 0.35575 -0.00764999999999993 0.6339 -0.43455 -0.42115 -0.21915 -0.47335 0.95345 -0.59935 0.56425 0.0963500000000002 0.89495 0.72825 0.0442 -0.0461999999999999 0.7031 0.4304 0.0744 0.96485 -0.87545 0.0767500000000001 0.5337 -0.517 -0.91295 -0.7099
"YOR316C_sn2328" 0.8071 -0.6631 0.3017 -0.16835 0.2221 0.60505 -0.34475 0.0740499999999999 0.5583 0.9387 -0.3339 -0.9469 0.1536 -0.52175 0.1593 0.4053 -0.7843 0.79615 0.1461 -0.4271 -0.5528 0.8296 0.67615 -0.3644 0.53345 -0.9291 -0.8442 -0.6567 0.15835 -0.5687 0.97455 -0.30915 0.77215 0.5011 -0.0364 -0.3202 -0.1751 0.77255 -0.8198 0.5532 0.32805 0.6925 0.74275 -0.812 0.47185 0.11255 0.55265 -0.0121 0.779 -0.6892 -0.4501 0.8873 0.9405 -0.7047 -0.2611 0.1233 0.945 0.1039 -0.48945 0.9377 0.36715 -0.94515 0.8829 -0.3595 -0.80205 -0.363 0.0324500000000001 0.12335 0.0196499999999999 -0.59055 0.2714 0.6005 -0.72735 -0.51635 -0.7075 0.9274 -0.666 0.3252 -0.35005 0.691 0.93005 0.8404 0.5169 -0.7908 0.6914 -0.7242 0.8237 -0.8252 0.46235 0.6828 0.4151 -0.9119 0.42985 0.25575 0.64525 -0.54505 0.2761 0.6887 -0.77905 -0.205 -0.2569 -0.49875 0.4679 -0.74975 0.94 0.65755 -0.7078 0.3848 0.03 -0.4611 0.31055 -0.1026 -0.27095 -0.311 0.1336 0.2474 -0.4648 -0.55115 0.3268 0.0307500000000001 0.7055 -0.30005 -0.0429999999999999 0.57755 0.2203 0.49445 -0.53485 -0.13545 0.3846 0.37475 -0.5317 0.82945 0.5094 -0.14375 0.9352 0.16945 0.5037 -0.9292 0.8233 0.7688 0.72725 0.7804 0.55845 -0.8057 0.65045 0.85595 -0.42805 -0.46295 -0.9458 0.9256 0.71205 0.9234 0.53375 -0.93175 -0.0256 0.66485 0.595 -0.7769 0.28085 -0.37385 -0.45355 0.4925 0.9895 0.68515 0.73295 -0.24775 0.82205 -0.1772 -0.92785 0.1838 -0.5229 0.08325 -0.40435 -0.55045 -0.3145 0.38435 -0.48475 -0.3037 -0.87485 0.69365 0.087 0.6318 0.3733 -0.7963 0.72175 -0.327 0.61085 -0.98905 -0.6246 -0.4494 -0.2241 0.00665000000000004 -0.16475 -0.62225 0.14195 0.9754 -0.49725 -0.0125 -0.0611499999999999 0.8236
"YFR033C_sn2481" -0.62555 -0.9254 -0.90595 0.441 0.7233 0.2004 -0.5158 0.9127 -0.4657 0.79 -0.10295 -0.40365 -0.0767 -0.4548 -0.65895 0.6074 -0.28955 0.3091 0.77705 -0.0856 0.54615 0.95495 0.99765 -0.9809 -0.17535 -0.31055 -0.85885 0.27325 0.36775 0.34395 0.34195 -0.1738 -0.99165 -0.99375 0.62395 -0.75735 0.34365 0.67875 -0.0508999999999999 0.7852 -0.7676 -0.5549 -0.3582 -0.0746 0.03125 -0.02255 -0.31585 0.2395 -0.4287 -0.20225 0.36215 -0.48785 -0.0924999999999999 0.8364 0.82105 0.3012 -0.2483 -0.29705 0.58725 -0.6125 0.74455 0.3508 0.69105 -0.61205 -0.3061 0.13415 -0.16235 -0.04255 -0.1545 -0.2312 0.5085 0.4131 -0.9001 -0.7065 -0.65205 -0.77465 -0.1535 0.3718 -0.7677 0.55115 0.9529 -0.37185 -0.6996 0.822 -0.6831 0.1647 -0.5772 0.56785 -0.95735 -0.7067 -0.9735 -0.8052 -0.21015 0.97155 -0.8971 0.03295 0.7498 -0.96985 -0.4357 -0.3519 -0.5917 0.12885 -0.8728 -0.9944 0.5569 -0.0734499999999999 0.8798 0.0565 0.59895 0.25015 -0.32145 0.2695 -0.21355 0.26645 -0.71765 -0.314 0.0165 -0.14865 0.63 0.4082 0.2888 0.35455 -0.1125 -0.6264 -0.10315 -0.70365 0.54585 0.69425 0.873 0.52565 -0.408 0.98625 0.56455 -0.60495 0.69075 -0.0616 -0.4173 0.4436 -0.0949 -0.1939 0.56205 -0.2766 -0.46675 0.7282 0.6787 -0.34105 -0.0673499999999999 -0.8106 -0.99335 0.34145 -0.6335 -0.46895 0.7786 0.54795 -0.887 -0.3093 -0.7245 0.0470000000000002 -0.7692 0.3869 0.38385 0.0147000000000002 0.6667 0.2519 -0.1344 -0.0891999999999999 0.2792 -0.06165 0.525 0.7374 0.58085 0.6194 -0.8472 0.3938 -0.5649 -0.78345 -0.6604 -0.53575 -0.45355 0.3276 0.2586 0.30455 -0.53135 0.49285 0.3097 -0.3946 0.7596 -0.34725 0.1393 0.89135 0.0801000000000001 0.0479500000000002 0.4876 -0.02145 -0.90435 -0.4431 -0.7921 0.11505 0.0239 -0.1792
"YKR075C_sn3609" 0.54295 -0.2905 0.68735 -0.4316 -0.8083 0.5581 0.54305 0.054 0.78385 0.5174 -0.34985 0.2084 -0.2244 0.6625 0.589 -0.9065 0.1884 0.1694 -0.04475 0.5483 0.0771500000000001 0.2049 -0.12715 0.6855 -0.0375 0.73135 0.26275 -0.05235 -0.37555 0.623 0.8968 -0.89885 -0.99235 -0.8889 -0.21095 -0.6118 -0.4043 -0.7594 0.81955 -0.8764 0.0141500000000001 0.3179 0.2693 0.2063 0.6162 -0.0330999999999999 0.24095 -0.52755 -0.42185 -0.5623 -0.2988 -0.3682 -0.389 -0.81725 0.0427 -0.50005 -0.7778 0.3351 0.42245 -0.4375 -0.62215 -0.6097 0.1163 0.0424500000000001 -0.564 0.55765 -0.0206499999999999 -0.57565 -0.41695 -0.1011 -0.77545 -0.03565 -0.7793 -0.49455 0.5903 -0.0814499999999999 0.52215 -0.7482 -0.18335 0.71285 -0.7891 -0.1524 0.93955 -0.8587 0.1087 -0.77145 -0.0531499999999999 -0.2737 0.681 0.1402 0.9668 -0.8804 0.9088 0.84455 0.911 0.97505 -0.94565 0.3886 0.51385 0.7854 0.5106 0.57715 0.1109 0.62755 -0.17785 0.11065 0.7581 0.10125 -0.4104 0.67125 0.43355 0.63175 -0.57185 -0.3628 0.1526 0.6447 0.594 -0.46105 -0.92995 -0.7806 0.8751 -0.4707 -0.8619 -0.1831 -0.8298 0.5553 0.3441 0.09345 0.9091 0.94315 0.1355 0.61995 -0.3302 -0.33 0.49 -0.2818 0.89335 0.8824 0.74935 -0.3588 0.33805 0.7904 0.10125 0.81405 -0.51295 -0.8888 -0.56285 0.1199 0.47125 0.06395 -0.30735 -0.4267 -0.31405 0.3282 -0.73775 -0.7637 0.13985 0.5917 0.2301 0.40855 0.0485 0.85345 -0.6778 -0.43615 0.69125 0.7349 -0.29155 -0.6529 -0.4286 0.27135 0.6062 -0.21715 0.50855 -0.30375 0.50665 0.1437 -0.69155 0.7146 -0.80215 -0.0895999999999999 0.2638 -0.3885 0.7579 0.38565 -0.5343 -0.7188 0.0932500000000001 0.64125 -0.19665 -0.00914999999999999 0.09795 0.13335 -0.71095 -0.89215 -0.06085 0.7814 0.0466 -0.87675 -0.91135 -0.46895
"YJL020C_sn552" 0.2725 0.3433 0.7397 0.23715 0.12775 -0.6041 0.1502 -0.04335 0.9966 -0.9208 0.18855 0.9659 -0.9476 -0.1919 -0.64495 0.19675 -0.0883999999999999 -0.43575 0.54425 0.9796 0.97275 0.81395 -0.539 -0.44465 -0.9217 -0.82945 0.00570000000000004 -0.2156 0.2456 0.1014 -0.10595 0.88295 0.34955 0.16235 0.3714 -0.3453 -0.5253 0.36865 0.4396 0.3725 0.78175 -0.8083 0.9027 0.25035 0.33165 0.4201 0.83925 -0.51995 0.1979 0.631 0.2674 0.67785 0.38065 0.6613 -0.46275 0.1328 0.7723 0.40495 -0.2746 0.4159 0.8764 -0.3979 0.71365 0.84515 0.2663 -0.82085 -0.86255 0.79665 0.9756 0.6854 0.53735 0.71535 0.3449 -0.77705 0.5668 0.64365 0.7961 0.42845 -0.1711 0.5881 -0.631 -0.96345 0.00710000000000011 0.89925 0.9462 -0.89205 -0.9882 0.6528 -0.59875 0.97095 0.28835 -0.0538999999999999 -0.6407 -0.51065 -0.42555 -0.28715 0.7794 0.0871500000000001 -0.159 0.4558 -0.8292 0.47135 -0.76785 -0.27115 0.87555 -0.4741 -0.52605 -0.67125 0.20965 0.16845 -0.22725 -0.6644 -0.4677 0.4664 0.90165 0.0864 0.5567 0.972 0.69815 0.04095 0.96895 0.7426 -0.95575 -0.33985 -0.2094 0.4912 0.1219 0.61175 0.7629 0.5168 0.4675 0.27205 0.1871 -0.85735 0.1892 0.3306 0.2085 0.39765 -0.1476 -0.704 -0.39635 0.99175 -0.49285 0.15575 0.78225 0.0643500000000001 0.31455 0.5954 -0.92305 -0.29955 0.48455 0.3158 0.30165 -0.8143 0.5751 0.3226 -0.86915 0.24595 -0.4491 -0.7019 0.501 -0.45205 -0.7332 0.3856 -0.61495 -0.50905 0.2852 -0.74795 0.66625 -0.87155 -0.36855 -0.52365 -0.62535 0.71525 0.61065 0.70005 -0.5864 -0.5606 0.8991 0.98315 -0.70955 0.39255 0.5427 0.89555 -0.30555 -0.39695 0.4123 -0.20835 -0.10375 -0.954 -0.7811 -0.8294 -0.4963 -0.2852 0.0271000000000001 -0.6235 -0.4213 0.67635 -0.0510499999999999 0.78795
