"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YGL082W_sn3587" -0.0551999999999999 0.93885 -0.36775 -0.5393 0.2498 -0.8877 0.59115 -0.35315 -0.5463 0.39405 -0.57835 -0.50585 -0.481 -0.7253 -0.5074 -0.62945 -0.3973 0.8023 -0.5395 0.76365 -0.2243 -0.44665 -0.7064 0.30115 -0.78775 -0.0147999999999999 0.9241 0.92935 -0.71335 -0.60485 -0.7659 0.4295 0.81915 -0.42935 -0.4636 -0.94605 -0.47445 -0.0226 -0.88235 0.8996 0.139 -0.564 0.6255 0.0116499999999999 -0.62855 -0.4705 -0.9897 0.6677 -0.1806 -0.3876 0.38715 0.4957 0.0156499999999999 0.9873 0.7007 -0.67515 0.10035 -0.8687 -0.43765 0.4513 0.0687 -0.40795 -0.87235 0.27555 -0.3246 -0.305 -0.2536 0.1918 0.29275 -0.9867 0.57325 0.98065 -0.56985 -0.0449499999999999 0.38845 0.01275 0.7994 -0.78945 0.4626 -0.37665 0.8596 -0.71275 -0.67655 -0.951 -0.5305 -0.57835 0.7581 -0.80245 0.0659000000000001 -0.5945 0.455 -0.79135 -0.8304 0.406 -0.8226 -0.67175 0.61515 -0.783 -0.9212 0.2247 -0.33585 0.51225 -0.79795 -0.4464 0.49935 0.70385 -0.46595 -0.91165 -0.33975 -0.8961 -0.4906 0.2826 0.3134 0.40955 0.1057 0.83855 0.00770000000000004 0.98275 -0.7818 0.196 -0.36645 0.5532 -0.8643 0.6157 -0.66705 0.74725 -0.42835 -0.11065 0.12105 -0.25155 -0.66695 -0.04965 0.2869 -0.2112 -0.1809 -0.7132 -0.5939 -0.47315 -0.87935 -0.73055 0.00114999999999998 -0.2348 -0.2986 0.6265 0.6148 0.4733 0.24185 -0.4952 -0.61735 0.10525 0.2368 0.0824500000000001 0.9658 0.61915 0.72695 -0.0509999999999999 -0.21425 -0.02435 0.94735 0.000250000000000083 -0.8429 -0.5025 -0.90555 0.81625 0.49675 -0.46955 -0.6284 0.1963 -0.38205 0.10405 0.34675 0.4044 0.26185 -0.53195 -0.38995 -0.90865 0.9373 0.0936000000000001 0.93405 -0.5305 -0.51485 0.33655 -0.86975 -0.84525 0.6799 0.34995 0.5535 0.62435 -0.05685 -0.54965 0.9634 0.7745 -0.1762 0.64015 -0.97005 -0.8425 -0.31355 0.36925 0.3703 -0.3762
"YNL270C_sn2342" 0.528 -0.5547 -0.4111 -0.1934 -0.36815 -0.71675 0.8028 -0.4294 -0.95845 0.7092 0.7605 -0.8811 -0.20035 0.24335 -0.34205 -0.13555 -0.9629 -0.31665 -0.17435 0.96125 0.55725 -0.1457 -0.06745 -0.5133 0.5219 0.00690000000000013 0.9605 0.15175 -0.17905 -0.4716 -0.16155 -0.76585 0.7258 -0.75965 0.0118500000000001 -0.48365 -0.72045 -0.9862 0.0301 -0.3736 -0.4798 -0.6065 -0.5855 0.2035 0.3863 -0.80635 0.5927 -0.73755 -0.6943 -0.6518 -0.79835 -0.53635 0.1951 0.8507 -0.67615 0.23335 -0.41275 -0.10775 0.61725 0.33815 0.6393 -0.87225 -0.4353 -0.2721 0.5018 0.5366 0.9915 -0.40375 -0.28485 0.2122 0.4537 -0.50985 -0.1767 0.58735 -0.927 -0.70275 -0.9124 0.5482 -0.73075 0.7418 -0.2513 -0.53015 0.51885 -0.325 0.72475 -0.6473 -0.41475 0.50555 -0.23215 0.2214 -0.7048 -0.38645 0.21665 -0.8811 -0.24025 0.3205 0.66605 0.15785 -0.6685 -0.54795 0.00845000000000007 -0.0496 -0.41515 -0.7603 -0.89705 0.1792 -0.0309999999999999 0.12095 -0.49975 0.26985 -0.6579 0.68725 -0.14 -0.6249 -0.99535 -0.24245 -0.39555 -0.2263 -0.61795 0.87395 0.7968 -0.7621 -0.0299499999999999 -0.62665 -0.5926 0.9408 0.51775 0.2924 -0.4388 0.4917 -0.0360499999999999 -0.04945 -0.7909 0.0164 -0.1405 -0.61475 0.84695 0.68775 0.04095 0.8438 -0.34685 0.2037 0.0361500000000001 -0.12595 -0.2184 -0.30675 0.25775 0.6177 -0.2247 0.46765 0.0487 -0.76535 0.25055 -0.153 0.982 0.39975 0.10155 0.2512 -0.2104 0.3893 -0.1833 0.26035 0.68865 0.5847 -0.53155 -0.5196 -0.54225 0.4986 -0.4283 0.94625 -0.4095 0.5277 -0.70605 -0.61225 -0.5812 -0.64355 0.1616 -0.87845 0.814 0.5855 0.6558 -0.51695 -0.61475 0.61245 0.0942499999999999 0.1579 0.7154 0.3571 -0.0649999999999999 0.20005 -0.6456 -0.7419 0.484 0.54495 -0.2129 0.76805 -0.6525 -0.10085 0.18805 0.5888
"YJR061W_sn3263" 0.87735 -0.0622499999999999 0.76615 0.45405 0.99885 -0.7806 -0.62525 -0.6522 0.9509 0.08335 -0.57405 0.7581 -0.5589 -0.46455 0.1298 -0.78935 -0.72255 0.0159 0.46795 0.9102 0.03775 -0.3234 -0.4847 -0.49315 -0.21065 0.218 0.6133 -0.1478 -0.6336 -0.42175 -0.1382 0.8182 0.58605 -0.25255 0.0264500000000001 -0.5606 -0.6874 -0.26505 0.3184 -0.56985 0.372 -0.60995 0.88255 -0.4041 -0.58995 0.6392 -0.97975 0.5372 0.30575 0.31875 0.0741500000000002 0.6796 0.0486500000000001 -0.8818 -0.99295 -0.00759999999999994 0.0352000000000001 0.41825 0.9512 0.64105 0.5723 -0.38225 0.91745 0.88035 0.85645 -0.3321 0.8022 0.72365 0.80625 -0.9402 -0.5972 -0.4418 -0.7694 0.5089 -0.1022 0.0844 0.4379 0.9286 -0.4145 0.40505 -0.96745 -0.3522 0.1007 0.70505 0.6067 0.5605 -0.4091 0.69945 0.10875 0.62315 -0.54385 0.5018 0.57975 -0.868 -0.3213 0.96415 0.7946 0.4318 0.9987 -0.47555 -0.2407 0.6143 0.0262 0.82675 0.9369 0.40205 0.89495 0.5765 0.54355 -0.80445 0.41035 0.7199 0.21055 -0.5189 0.81695 0.951 -0.10695 -0.75125 -0.94525 -0.4385 0.9281 0.9226 0.16635 0.4426 0.70425 0.6291 -0.7858 0.9401 0.5558 0.83755 -0.0113 -0.91625 -0.80095 0.15815 0.6968 0.3225 -0.47595 -0.87835 0.7024 0.7765 -0.1516 -0.40825 0.1862 -0.9101 -0.69855 -0.33375 -0.38695 0.5495 -0.821 0.65585 0.85345 -0.28835 -0.5689 0.36545 -0.62555 -0.635 0.91635 -0.6269 -0.2697 -0.6465 -0.13555 -0.8301 0.4264 -0.61355 -0.0277999999999999 0.516 -0.60495 0.1396 0.73745 -0.0691499999999999 -0.4676 -0.1952 0.2663 0.3872 0.5565 -0.822 0.92415 -0.88455 -0.53085 -0.1273 0.6337 -0.4255 -0.9639 0.4833 -0.0794999999999999 -0.7818 -0.94065 0.7932 -0.82085 -0.9185 -0.97175 -0.5769 -0.8625 -0.6117 0.57265 0.5309 -0.24825 -0.9757 0.5196 0.5973
"YJL163C_sn3257" -0.46795 -0.1862 -0.2219 -0.76785 0.16605 0.2302 0.98825 0.86525 0.8656 0.90125 -0.00905 0.0886500000000001 0.16715 0.2396 0.0661500000000002 0.32505 0.76905 0.5001 0.4672 -0.99145 -0.7193 0.6453 -0.479 -0.2669 -0.9548 0.65085 -0.13675 0.28605 -0.3293 -0.25525 -0.52285 -0.6033 0.6325 0.8892 0.87605 -0.01555 -0.09775 -0.5052 0.89195 0.4587 -0.5519 0.29265 -0.96235 0.7504 -0.18785 -0.36945 -0.93635 0.0801499999999999 -0.7703 -0.97205 -0.7864 -0.41335 -0.62735 0.51735 -0.16235 0.86935 0.95825 -0.00719999999999998 0.56595 -0.00454999999999994 0.915 -0.39305 -0.6811 -0.3568 -0.02755 0.36 0.18765 -0.6645 -0.92855 -0.662 -0.67465 -0.0788 0.1358 0.30315 0.44115 0.1122 -0.92695 0.8026 0.25805 -0.897 0.57105 -0.69935 -0.84735 -0.0943499999999999 -0.8666 0.5835 -0.61805 0.6409 -0.27445 0.10065 0.58885 -0.26885 0.14965 0.44635 -0.34795 0.36105 -0.1757 0.03315 0.7881 -0.67925 -0.2874 0.6007 -0.4514 0.33615 0.58225 0.7217 -0.7579 0.23975 -0.0581999999999999 0.2782 0.83625 0.6695 -0.2485 0.7524 0.66375 0.13325 -0.05785 -0.10685 -0.12295 -0.82935 -0.9471 0.35085 -0.84595 -0.74345 -0.66165 0.5695 -0.1735 -0.6508 -0.6923 0.0491000000000001 -0.09605 0.48455 0.5174 -0.62415 0.66245 0.33715 -0.2018 0.42585 0.74505 0.6118 0.6 -0.7214 -0.594 0.7869 -0.6127 0.67425 -0.14735 -0.2891 -0.62525 0.1181 -0.3475 -0.5277 0.44805 0.11245 -0.294 0.0907 0.5308 0.98075 0.981 0.8936 0.0635000000000001 0.0327500000000001 -0.1852 -0.7664 0.85235 -0.0568 -0.0236999999999999 0.14815 -0.32325 0.2062 -0.18465 -0.1064 -0.99245 0.96065 0.9863 0.88335 -0.4818 -0.76455 0.97205 0.65365 0.00314999999999999 0.0739000000000001 0.3545 0.8311 -0.08505 -0.37635 -0.88805 -0.2565 -0.36235 0.5357 0.0238 0.75155 -0.79065 -0.0458499999999999 0.8293 0.6675 0.139 0.0445 -0.1032 0.3004
"YDR169C_sn1705" -0.26445 -0.0221 -0.36055 -0.62935 -0.58445 0.22715 -0.30485 -0.9715 -0.0647 0.0867 0.80425 0.21025 -0.3299 -0.3762 -0.75365 -0.78845 -0.5416 -0.03065 0.6986 -0.47745 -0.6213 -0.4623 0.6541 -0.7448 0.6294 0.09955 0.7965 -0.06655 -0.25245 0.2579 0.33905 0.9702 0.0164500000000001 -0.1451 -0.98385 0.92095 0.57305 -0.2576 0.22355 0.612 0.8334 -0.45505 0.62665 -0.6069 0.6309 0.8827 0.75465 -0.8561 -0.80515 0.57055 -0.5896 -0.63305 0.51605 0.86305 -0.73915 -0.536 -0.195 -0.2908 -0.4737 0.5914 -0.15665 -0.20145 0.28235 -0.25805 0.4441 0.7953 -0.34725 -0.16345 -0.38715 0.0081500000000001 0.4217 0.8319 0.22025 -0.97275 0.8075 -0.6787 -0.6819 -0.45455 -0.4683 -0.29065 -0.5332 -0.77315 -0.2564 -0.7644 -0.76495 0.8023 -0.43315 0.7177 0.91025 0.32505 0.5456 -0.7575 -0.9697 -0.45425 0.71375 -0.22745 0.47455 -0.58315 0.4846 0.783 0.6298 -0.46795 0.0780000000000001 -0.08485 0.0470000000000002 0.65835 -0.4704 -0.46875 -0.34125 -0.53025 -0.3921 0.08765 0.6353 0.72885 0.51235 -0.16585 0.9416 0.2835 0.9836 0.255 0.72225 -0.2077 -0.20145 0.41315 -0.46195 0.8857 -0.83915 -0.6641 -0.49095 -0.2255 -0.1509 -0.1754 -0.7333 0.7151 -0.9607 0.11945 -0.3116 -0.2496 0.94625 -0.9827 0.47365 -0.482 0.72105 0.5979 -0.5246 0.0100500000000001 -0.54135 -0.3621 0.88745 -0.2689 0.2424 -0.75595 0.54705 0.6748 -0.28855 -0.229 0.0813000000000001 0.0359 -0.1706 0.78085 -0.23695 -0.2669 0.0947500000000001 -0.46795 -0.34935 -0.3605 -0.8562 0.68875 -0.8542 0.86185 0.0407 0.49285 -0.60435 -0.1593 -0.7806 -0.8228 0.0342 -0.7155 0.7309 0.89205 0.58255 -0.14295 -0.3831 0.377 -0.3755 0.5729 0.71485 0.4067 0.73265 0.12525 -0.148 0.53815 -0.2537 0.19955 0.4513 0.34205 0.85 -0.3965 -0.34905 -0.0346
"YDL227C+YOL017W" 0.8637 -0.71585 -0.72015 0.54525 -0.8036 0.6717 0.70305 0.46475 0.9125 -0.82825 -0.24155 -0.87995 0.1314 -0.1375 -0.29285 -0.469 -0.7912 -0.0766 0.92045 -0.7476 -0.98045 -0.4532 0.0679000000000001 -0.2532 0.97775 0.04955 -0.603 0.58565 -0.67035 -0.5847 0.0547500000000001 0.6592 0.3157 -0.80595 0.4317 -0.7996 -0.0668 0.9197 0.4301 -0.55505 0.7184 0.78865 0.66595 0.2977 -0.2513 0.3459 0.88845 0.9331 -0.699 -0.76765 -0.19755 -0.70805 -0.60155 0.2627 0.0837000000000001 -0.25885 0.80165 -0.96015 0.57675 -0.67285 0.7178 -0.41475 -0.87395 -0.4453 0.16935 -0.4499 -0.6709 0.3768 -0.6367 0.47005 -0.88345 -0.6884 -0.21455 0.4527 -0.3395 -0.41955 0.47855 -0.60095 0.000250000000000083 0.60985 -0.6374 -0.3567 0.28585 -0.8623 0.62455 -0.9218 -0.36515 0.64965 -0.4531 0.1508 -0.5269 0.92325 0.62045 0.2567 -0.30135 -0.59425 0.50865 0.74405 0.53925 0.60435 0.0968 0.88025 0.4771 -0.6535 0.7366 -0.71335 -0.79305 0.0824 0.2541 -0.8895 0.0225 0.90875 0.513 -0.17375 -0.3248 0.53965 -0.34765 0.45375 -0.61455 0.67645 -0.0617 0.7197 -0.22275 -0.3664 0.856 0.25375 -0.3293 -0.8628 0.37065 -0.4917 -0.3761 -0.0844999999999999 0.11215 0.1299 0.55585 0.83265 0.4446 0.5653 -0.2469 -0.51855 0.5521 0.54045 0.69105 0.4623 -0.44065 -0.97755 0.4304 0.6502 0.69445 -0.67145 -0.4692 0.1476 -0.4092 -0.9881 0.7316 -0.20865 0.5122 0.9834 -0.15755 0.4227 0.15445 0.73535 0.5019 -0.94 0.73765 0.11055 0.74505 -0.1474 -0.6235 -0.9369 -0.4772 0.1888 0.3679 -0.94575 -0.2491 -0.8806 -0.4867 0.4708 0.19635 -0.6481 -0.5186 0.0626 -0.68745 -0.16895 0.1257 0.2911 -0.6181 -0.30005 0.16405 0.0688500000000001 -0.4312 -0.773 -0.2386 0.55515 0.72855 0.6277 -0.69935 -0.6104 0.0842500000000002 -0.2692
"YOR316C_sn2328" -0.1017 -0.15065 0.0706500000000001 0.2259 0.72235 -0.5286 -0.70875 -0.72675 0.81215 0.46285 -0.2917 -0.24125 -0.9804 0.32425 -0.43045 -0.00749999999999995 0.36335 0.44695 -0.4953 -0.6799 -0.3684 -0.0492499999999999 0.858 0.58635 0.58565 0.73635 -0.3596 0.56585 0.6179 -0.47695 0.355 -0.5732 -0.2461 0.61325 -0.2553 0.35855 -0.7392 0.6852 0.4041 -0.50885 -0.6487 0.0982499999999999 0.6145 -0.80775 -0.48165 0.11815 0.0218500000000001 0.5491 0.14445 -0.0710499999999999 0.2931 -0.46395 -0.9356 0.63255 0.0439500000000002 -0.7901 -0.90675 -0.23365 0.21205 0.18545 -0.8906 -0.51615 0.0950500000000001 -0.9373 -0.94615 -0.4204 -0.43635 0.59345 0.69095 0.75385 0.6257 -0.0377 0.2991 0.3481 0.58365 -0.0827 -0.06385 0.07155 -0.84745 -0.5287 -0.93455 -0.7387 0.07115 -0.48445 0.90995 0.21845 0.5204 0.14015 -0.7339 -0.35415 0.1935 -0.0853999999999999 -0.94525 -0.27095 -0.80005 0.83275 -0.9253 0.6013 -0.882 0.8891 -0.34295 -0.15995 -0.4116 -0.9515 -0.92615 0.1687 0.5071 0.179 0.175 -0.8307 -0.24495 -0.13045 -0.277 -0.63515 0.01335 0.964 0.4251 -0.26555 0.3566 0.80145 0.81295 0.30515 0.3686 0.0641 -0.54925 -0.8032 0.9515 -0.3495 0.81695 -0.7537 0.87565 0.6612 -0.5418 -0.1815 -0.61945 -0.59925 -0.5327 0.78905 0.3338 -0.1479 0.22775 -0.6455 -0.21935 0.1042 0.8322 0.77305 0.1594 -0.04855 0.48895 -0.9801 -0.90305 0.7471 0.21985 -0.15585 -0.40095 -0.0328499999999999 0.1859 -0.06355 0.96515 0.30245 -0.60015 0.13705 0.0665 -0.6961 -0.08805 0.40145 0.24815 -0.43515 -0.6877 0.8263 0.8171 0.79245 -0.3194 -0.2179 0.09765 -0.74965 0.6547 0.41165 0.74405 0.3031 0.2496 -0.0337499999999999 -0.76225 0.5984 -0.338 -0.5492 -0.798 -0.25025 0.20755 0.4854 -0.5896 -0.2239 0.394 0.8983 0.0846 -0.6302 0.1679 0.43235 0.6026 -0.6123
"YFR033C_sn2481" -0.91345 -0.33605 -0.9724 0.2415 -0.0354 -0.29895 -0.18385 0.4529 0.57225 -0.626 -0.96565 -0.34515 -0.8327 -0.90815 0.14865 0.7479 -0.29995 -0.325 0.0465 -0.2203 -0.2137 -0.73345 0.89055 0.5924 -0.543 -0.5939 -0.05745 0.1472 0.9694 0.89485 -0.78645 -0.0639 0.20805 -0.6408 -0.8981 -0.3932 0.4266 0.57445 -0.03455 0.7351 0.7104 0.5334 -0.38175 0.87665 -0.21545 -0.2068 0.6835 -0.32775 -0.96115 0.25635 0.00280000000000014 -0.4768 -0.9674 -0.0264 -0.68055 0.8727 0.9145 0.51765 -0.3929 -0.8991 0.246 0.7425 0.85435 -0.85785 0.5246 -0.6899 -0.74745 0.47045 0.70275 0.14395 0.8728 -0.5117 0.86295 0.0762 -0.0243 0.85775 0.20325 -0.22435 0.0448999999999999 0.0259 -0.3178 0.6398 0.22605 -0.2884 -0.07865 0.4882 -0.67935 -0.83135 -0.5517 0.00465000000000004 -0.1691 0.4484 0.45755 0.83125 0.8714 -0.61995 0.42055 0.1041 -0.23615 -0.22525 -0.21345 0.12485 0.0041500000000001 0.7732 0.1987 -0.91315 -0.0750999999999999 -0.00534999999999997 0.88815 0.5101 -0.83235 0.27985 0.6394 -0.61075 -0.9002 -0.67075 -0.0517 -0.9078 0.8167 0.84525 0.70815 0.98425 0.4533 0.49125 -0.10025 -0.0570499999999999 0.3979 -0.22955 0.4959 -0.99635 -0.64825 -0.91935 0.79505 0.0195000000000001 -0.34725 0.4545 0.30965 -0.61515 -0.35245 -0.4719 0.59295 -0.7416 -0.7233 0.99005 0.1311 0.52505 0.84005 -0.72725 0.82535 -0.3323 0.91465 -0.16245 0.4494 0.358 -0.0338499999999999 0.8798 0.37665 0.9782 -0.8841 -0.56995 -0.43 -0.38225 0.6545 0.6583 -0.3023 -0.7066 -0.70905 0.0378000000000001 -0.2278 -0.0558999999999999 -0.99515 -0.41495 0.20945 0.83105 0.6556 -0.4691 -0.61975 0.50625 -0.5826 -0.4985 -0.55025 -0.309 0.63155 -0.50485 -0.71735 -0.82365 0.46775 -0.27475 0.47755 0.1763 0.7651 0.3531 0.90525 0.85265 0.38835 0.31295 -0.88805 -0.25745 0.25795 0.77935
"YKR075C_sn3609" 0.83775 -0.1025 0.6383 -0.07 -0.67135 -0.1146 -0.2299 0.3285 0.2734 -0.13025 0.7208 0.42255 0.7035 0.828 0.4292 -0.3844 0.54675 0.33655 -0.7933 -0.0129999999999999 0.99625 0.9599 0.12115 -0.134 -0.87785 0.0182 0.0225500000000001 0.1485 0.75695 -0.913 0.95425 -0.1835 0.6089 -0.61025 -0.9387 0.50675 0.10015 -0.9094 -0.96245 -0.76975 0.1315 -0.9965 -0.0818 -0.3571 -0.6087 -0.9632 -0.14595 0.9324 0.19525 0.73415 -0.0599499999999999 -0.1296 -0.43685 -0.7487 0.78715 -0.87535 -0.0849 -0.43585 0.7222 -0.681 -0.35405 0.92155 0.32575 -0.13525 0.58275 -0.1665 -0.08785 0.39835 -0.61155 0.3066 -0.87545 0.98705 -0.61465 0.81655 0.9576 -0.7631 -0.1128 -0.2502 -0.78755 -0.928 0.34975 -0.20305 -0.4071 0.6009 -0.0794999999999999 -0.31205 0.58055 -0.2404 -0.40015 -0.27145 -0.80955 0.479 0.43945 -0.41845 0.7424 0.9815 -0.0714499999999999 0.92045 -0.78765 -0.485 -0.3417 -0.2771 0.50945 -0.78225 -0.38725 0.712 -0.08865 -0.73285 -0.1519 -0.3323 -0.93445 -0.30075 0.69715 -0.7733 0.66825 -0.6611 0.7856 -0.14515 -0.45795 0.6616 -0.487 -0.51895 -0.5478 -0.56615 0.20615 -0.49995 0.92805 -0.7367 0.867 0.73715 -0.76045 0.32955 -0.94395 -0.2283 0.5724 0.7721 0.2536 0.7259 -0.33905 -0.1292 0.0222 -0.98955 0.5383 -0.86265 0.1466 -0.1865 0.8935 0.7196 0.8521 -0.77815 0.92745 0.53415 0.5756 -0.7671 -0.71495 0.7976 -0.1211 0.33715 0.3751 0.5937 0.85365 -0.8488 0.5126 -0.57 0.5032 0.0214000000000001 0.6171 -0.6299 0.27905 -0.62515 0.8965 0.9226 0.55335 0.7253 -0.4129 -0.157 0.42015 -0.0864499999999999 -0.74775 -0.54615 -0.8885 -0.5203 0.5315 -0.5744 0.9506 -0.58015 0.19105 0.77115 -0.8665 -0.1566 0.95525 0.3866 -0.37275 -0.35445 0.776 0.15675 0.8506 0.40865 -0.54705 -0.1929
"YJL020C_sn552" -0.9907 -0.2611 0.7605 0.6967 0.8656 0.8701 0.2717 -0.2133 0.574 -0.40845 -0.68885 -0.18315 -0.4668 -0.30625 0.55805 -0.67535 0.4434 0.73155 0.85545 0.5134 -0.58505 -0.73565 0.84445 0.5084 0.4168 -0.8931 -0.3576 -0.87225 -0.183 -0.7395 -0.5921 0.46725 -0.47235 0.07745 0.87375 -0.5067 -0.30135 -0.60845 -0.0458 -0.84615 0.4125 0.8843 0.79945 -0.65195 0.2251 0.44275 0.95605 0.7784 -0.8216 -0.512 -0.15285 0.8876 -0.16025 0.3721 -0.20455 -0.9557 -0.56025 -0.89515 -0.19225 0.2572 -0.6557 0.90305 0.4809 -0.868 0.07725 -0.2032 -0.4875 -0.9789 -0.981 -0.1713 -0.67705 0.46745 0.62805 0.09005 -0.43695 0.81485 -0.76965 0.69165 -0.30175 0.234 -0.5381 -0.13325 -0.53015 -0.3884 -0.7386 0.1634 0.9231 0.10755 0.0726500000000001 -0.7275 -0.9468 -0.2201 -0.7411 -0.75395 0.89925 0.372 -0.5565 -0.16775 0.43895 0.5953 0.3377 -0.53275 -0.1867 0.6343 0.4632 -0.68915 -0.68055 -0.70705 0.41445 -0.94695 0.97505 0.0426 0.44905 0.87195 0.62715 -0.03545 -0.76935 -0.71285 -0.6557 0.623 -0.2334 0.86715 -0.52155 0.6257 -0.7674 -0.7094 0.44305 -0.31445 -0.5445 -0.5128 -0.88955 0.91995 0.2127 -0.8665 0.4532 -0.761 -0.17745 -0.2467 -0.3058 0.2967 -0.10665 -0.8089 -0.85445 -0.51915 -0.92275 -0.1932 -0.0957 -0.14525 0.7364 0.50345 -0.24805 -0.3297 0.21155 -0.3338 -0.71015 -0.36575 -0.10975 -0.51615 0.55025 -0.2538 -0.63295 -0.7284 0.5733 0.8935 0.5039 -0.35275 -0.2703 -0.3009 0.82925 -0.7499 -0.4628 -0.2209 -0.205 -0.61275 -0.3328 0.8466 -0.5837 -0.55605 0.2292 -0.288 -0.2552 0.5003 -0.8744 0.5641 -0.55655 0.9318 0.63505 0.55685 -0.73675 0.79915 -0.6679 -0.33965 -0.0243 0.4874 0.45005 0.94855 0.2127 -0.10275 0.272 -0.94845
